119295,128,55
119295,128,50
119600,144,50
119600,144,55
119600,144,57
119695,128,57
119695,128,55
119695,128,50
120000,144,52
120000,144,57
120000,144,57
120095,128,57
120095,128,57
120095,128,52
120300,144,57
120395,128,57
120400,144,52
120400,144,57
120400,144,57
120495,128,57
120495,128,57
120495,128,52
120700,144,55
120795,128,55
120800,144,52
120800,144,57
120800,144,57
120895,128,57
120895,128,57
120895,128,52
121000,144,60
121095,128,60
121200,144,52
121200,144,57
121200,144,60
121295,128,60
121295,128,57
121295,128,52
121400,144,62
121495,128,62
121600,144,48
121600,144,53
121600,144,57
121695,128,57
121695,128,53
121695,128,48
121900,144,57
121995,128,57
122000,144,48
122000,144,53
122000,144,57
122095,128,57
122095,128,53
122095,128,48
122300,144,55
122395,128,55
122400,144,50
122400,144,55
122400,144,57
122495,128,57
122495,128,55
122495,128,50
122600,144,55
122695,128,55
122800,144,50
122800,144,52
122895,128,52
122895,128,50
123000,144,55
123095,128,55
123200,144,52
123200,144,57
123200,144,57
123295,128,57
123295,128,57
123295,128,52
123500,144,57
123595,128,57
123600,144,52
123600,144,57
123600,144,57
123695,128,57
123695,128,57
123695,128,52
123900,144,55
123995,128,55
124000,144,52
124000,144,57
124000,144,57
124095,128,57
124095,128,57
124095,128,52
124200,144,60
124295,128,60
124400,144,52
124400,144,57
124400,144,62
124495,128,62
124495,128,57
124495,128,52
124600,144,64
124695,128,64
124800,144,48
124800,144,53
124800,144,64
124895,128,64
124895,128,53
124895,128,48
125200,144,48
125200,144,53
125200,144,62
125295,128,62
125295,128,53
125295,128,48
125300,144,64
125395,128,64
125400,144,62
125495,128,62
125600,144,50
125600,144,55
125600,144,60
125695,128,60
125695,128,55
125695,128,50
126000,144,50
126000,144,55
126000,144,57
126095,128,57
126095,128,55
126095,128,50
126400,144,48
126495,128,48
126600,144,52
126600,144,62
126695,128,62
126695,128,52
126800,144,48
126800,144,62
126895,128,62
126895,128,48
127000,144,52
127000,144,62
127095,128,62
127095,128,52
127100,144,62
127195,128,62
127200,144,48
127200,144,62
127295,128,62
127295,128,48
127300,144,62
127395,128,62
127400,144,52
127400,144,62
127495,128,62
127495,128,52
127500,144,62
127595,128,62
127600,144,48
127600,144,62
127695,128,62
127695,128,48
127700,144,60
127795,128,60
127800,144,52
127800,144,57
127895,128,57
127895,128,52
128000,144,48
128095,128,48
128100,144,57
128195,128,57
128200,144,52
128200,144,62
128295,128,62
128295,128,52
128300,144,62
128395,128,62
128400,144,48
128400,144,62
128495,128,62
128495,128,48
128500,144,62
128595,128,62
128600,144,52
128600,144,62
128695,128,62
128695,128,52
128800,144,48
128800,144,62
128895,128,62
128895,128,48
128900,144,62
128995,128,62
129000,144,52
129000,144,62
129095,128,62
129095,128,52
129100,144,64
129195,128,64
129200,144,48
129200,144,62
129295,128,62
129295,128,48
129400,144,52
129400,144,60
129495,128,60
129495,128,52
129600,144,48
129695,128,48
129800,144,52
129800,144,67
129895,128,67
129895,128,52
129900,144,67
129995,128,67
130000,144,48
130000,144,67
130095,128,67
130095,128,48
130200,144,52
130200,144,65
130295,128,65
130295,128,52
130300,144,65
130395,128,65
130400,144,48
130400,144,65
130495,128,65
130495,128,48
130600,144,52
130600,144,64
130695,128,64
130695,128,52
130700,144,64
130795,128,64
130800,144,48
130800,144,64
130895,128,64
130895,128,48
131000,144,52
131000,144,62
131095,128,62
131095,128,52
131100,144,62
131195,128,62
131200,144,48
131200,144,57
131295,128,57
131295,128,48
131400,144,52
131495,128,52
131600,144,48
131600,144,60
131695,128,60
131695,128,48
131800,144,52
131895,128,52
132000,144,48
132000,144,62
132095,128,62
132095,128,48
132200,144,52
132295,128,52
132400,144,48
132400,144,64
132495,128,64
132495,128,48
132600,144,52
132600,144,62
132695,128,62
132695,128,52
132800,144,48
132895,128,48
133000,144,52
133000,144,62
133095,128,62
133095,128,52
133100,144,62
133195,128,62
133200,144,48
133200,144,62
133295,128,62
133295,128,48
133400,144,52
133400,144,59
133495,128,59
133495,128,52
133500,144,59
133595,128,59
133600,144,48
133600,144,59
133695,128,59
133695,128,48
133800,144,52
133895,128,52
133900,144,57
133995,128,57
134000,144,48
134095,128,48
134200,144,52
134200,144,55
134295,128,55
134295,128,52
134400,144,48
134495,128,48
134600,144,52
134600,144,62
134695,128,62
134695,128,52
134700,144,62
134795,128,62
134800,144,48
134800,144,62
134895,128,62
134895,128,48
134900,144,60
134995,128,60
135000,144,52
135000,144,60
135095,128,60
135095,128,52
135100,144,60
135195,128,60
135200,144,48
135200,144,59
135295,128,59
135295,128,48
135400,144,52
135400,144,60
135495,128,60
135495,128,52
135600,144,48
135600,144,62
135695,128,62
135695,128,48
135800,144,52
135800,144,59
135895,128,59
135895,128,52
136000,144,50
136000,144,55
136000,144,64
136095,128,64
136095,128,55
136095,128,50
136400,144,50
136400,144,55
136400,144,65
136495,128,65
136495,128,55
136495,128,50
136600,144,50
136600,144,55
136600,144,64
136695,128,64
136695,128,55
136695,128,50
137000,144,50
137000,144,55
137000,144,65
137095,128,65
137095,128,55
137095,128,50
137200,144,50
137200,144,55
137200,144,64
137295,128,64
137295,128,55
137295,128,50
137400,144,50
137400,144,55
137495,128,55
137495,128,50
137600,144,50
137600,144,55
137695,128,55
137695,128,50
138800,144,57
138895,128,57
139000,144,60
139095,128,60
139200,144,52
139200,144,62
139295,128,62
139295,128,52
139400,144,57
139495,128,57
139500,144,62
139595,128,62
139600,144,52
139695,128,52
139800,144,57
139800,144,64
139895,128,64
139895,128,57
140000,144,48
140000,144,64
140095,128,64
140095,128,48
140200,144,53
140295,128,53
140400,144,48
140495,128,48
140600,144,53
140600,144,64
140695,128,64
140695,128,53
140800,144,50
140800,144,67
140895,128,67
140895,128,50
141000,144,55
141000,144,69
141095,128,69
141095,128,55
141200,144,50
141200,144,62
141295,128,62
141295,128,50
141400,144,55
141400,144,60
141495,128,60
141495,128,55
141600,144,48
141600,144,64
141695,128,64
141695,128,48
141800,144,55
141895,128,55
142000,144,48
142000,144,57
142095,128,57
142095,128,48
142200,144,55
142200,144,60
142295,128,60
142295,128,55
142400,144,52
142400,144,62
142495,128,62
142495,128,52
142600,144,57
142695,128,57
142700,144,62
142795,128,62
142800,144,52
142895,128,52
143000,144,57
143000,144,64
143095,128,64
143095,128,57
143200,144,48
143200,144,64
143295,128,64
143295,128,48
143400,144,53
143495,128,53
143600,144,48
143695,128,48
143800,144,53
143800,144,64
143895,128,64
143895,128,53
144000,144,50
144000,144,65
144095,128,65
144095,128,50
144200,144,55
144200,144,64
144295,128,64
144295,128,55
144400,144,50
144400,144,62
144495,128,62
144495,128,50
144600,144,55
144600,144,60
144695,128,60
144695,128,55
144800,144,48
144800,144,60
144895,128,60
144895,128,48
145000,144,55
145095,128,55
145200,144,48
145200,144,57
145295,128,57
145295,128,48
145400,144,55
145400,144,60
145495,128,60
145495,128,55
145600,144,52
145600,144,62
145695,128,62
145695,128,52
145800,144,57
145895,128,57
145900,144,62
145995,128,62
146000,144,52
146095,128,52
146200,144,57
146200,144,64
146295,128,64
146295,128,57
146400,144,48
146400,144,64
146495,128,64
146495,128,48
146600,144,53
146695,128,53
146800,144,48
146895,128,48
147000,144,53
147000,144,64
147095,128,64
147095,128,53
147200,144,50
147200,144,67
147295,128,67
147295,128,50
147400,144,55
147400,144,69
147495,128,69
147495,128,55
147600,144,50
147600,144,64
147695,128,64
147695,128,50
147800,144,55
147800,144,62
147895,128,62
147895,128,55
148000,144,48
148000,144,64
148095,128,64
148095,128,48
148200,144,55
148295,128,55
148400,144,48
148400,144,57
148495,128,57
148495,128,48
148600,144,55
148600,144,60
148695,128,60
148695,128,55
148800,144,52
148800,144,65
148895,128,65
148895,128,52
149000,144,57
149095,128,57
149200,144,52
149200,144,64
149295,128,64
149295,128,52
149400,144,57
149495,128,57
149600,144,48
149600,144,62
149695,128,62
149695,128,48
149800,144,53
149895,128,53
150000,144,48
150000,144,60
150095,128,60
150095,128,48
150200,144,53
150295,128,53
150400,144,50
150400,144,62
150495,128,62
150495,128,50
150600,144,55
150600,144,60
150695,128,60
150695,128,55
150800,144,50
150800,144,64
150895,128,64
150895,128,50
151000,144,55
151000,144,67
151095,128,67
151095,128,55
151200,144,48
151200,144,69
151295,128,69
151295,128,48
151400,144,55
151495,128,55
151600,144,48
151600,144,57
151695,128,57
151695,128,48
151800,144,55
151800,144,60
151895,128,60
151895,128,55
152000,144,52
152000,144,62
152095,128,62
152095,128,52
152200,144,57
152295,128,57
152300,144,62
152395,128,62
152400,144,52
152495,128,52
152600,144,57
152600,144,64
152695,128,64
152695,128,57
152800,144,48
152800,144,64
152895,128,64
152895,128,48
153000,144,53
153095,128,53
153200,144,48
153295,128,48
153400,144,53
153400,144,64
153495,128,64
153495,128,53
153600,144,50
153600,144,67
153695,128,67
153695,128,50
153800,144,55
153800,144,69
153895,128,69
153895,128,55
154000,144,50
154000,144,62
154095,128,62
154095,128,50
154200,144,55
154200,144,60
154295,128,60
154295,128,55
154400,144,48
154400,144,64
154495,128,64
154495,128,48
154600,144,55
154695,128,55
154800,144,48
154800,144,57
154895,128,57
154895,128,48
155000,144,55
155000,144,60
155095,128,60
155095,128,55
155200,144,52
155200,144,62
155295,128,62
155295,128,52
155400,144,57
155495,128,57
155500,144,62
155595,128,62
155600,144,52
155695,128,52
155800,144,57
155800,144,64
155895,128,64
155895,128,57
156000,144,48
156000,144,64
156095,128,64
156095,128,48
156200,144,53
156295,128,53
156400,144,48
156495,128,48
156600,144,53
156600,144,64
156695,128,64
156695,128,53
156800,144,50
156800,144,65
156895,128,65
156895,128,50
157000,144,55
157000,144,64
157095,128,64
157095,128,55
157200,144,50
157200,144,62
157295,128,62
157295,128,50
157400,144,55
157400,144,60
157495,128,60
157495,128,55
157600,144,48
157600,144,60
157695,128,60
157695,128,48
157800,144,55
157895,128,55
158000,144,48
158000,144,57
158095,128,57
158095,128,48
158200,144,55
158200,144,60
158295,128,60
158295,128,55
158400,144,52
158400,144,62
158495,128,62
158495,128,52
158600,144,57
158695,128,57
158700,144,62
158795,128,62
158800,144,52
158895,128,52
159000,144,57
159000,144,64
159095,128,64
159095,128,57
159200,144,48
159200,144,64
159295,128,64
159295,128,48
159400,144,53
159495,128,53
159600,144,48
159695,128,48
159800,144,53
159800,144,64
159895,128,64
159895,128,53
160000,144,50
160000,144,67
160095,128,67
160095,128,50
160200,144,55
160200,144,69
160295,128,69
160295,128,55
160400,144,50
160400,144,64
160495,128,64
160495,128,50
160600,144,55
160600,144,62
160695,128,62
160695,128,55
160800,144,48
160800,144,64
160895,128,64
160895,128,48
161000,144,55
161095,128,55
161200,144,48
161200,144,57
161295,128,57
161295,128,48
161400,144,55
161400,144,60
161495,128,60
161495,128,55
161600,144,52
161600,144,65
161695,128,65
161695,128,52
161800,144,57
161895,128,57
162000,144,52
162000,144,64
162095,128,64
162095,128,52
162200,144,57
162295,128,57
162400,144,48
162400,144,62
162495,128,62
162495,128,48
162600,144,53
162695,128,53
162800,144,48
162800,144,60
162895,128,60
162895,128,48
163000,144,53
163095,128,53
163200,144,50
163200,144,62
163295,128,62
163295,128,50
163400,144,55
163400,144,60
163495,128,60
163495,128,55
163600,144,50
163600,144,64
163695,128,64
163695,128,50
163800,144,55
163800,144,67
163895,128,67
163895,128,55
164000,144,48
164000,144,69
164095,128,69
164095,128,48
164200,144,55
164295,128,55
164400,144,48
164495,128,48
164600,144,55
164695,128,55
164800,144,48
164800,144,53
164895,128,53
164895,128,48
165400,144,60
165495,128,60
165600,144,60
165695,128,60
166200,144,59
166295,128,59
166400,144,50
166400,144,55
166400,144,59
166495,128,59
166495,128,55
166495,128,50
167000,144,55
167095,128,55
167200,144,55
167295,128,55
167500,144,53
167595,128,53
167800,144,52
167895,128,52
168000,144,52
168000,144,57
168095,128,57
168095,128,52
168600,144,60
168695,128,60
168800,144,60
168895,128,60
169400,144,62
169495,128,62
169600,144,52
169600,144,55
169600,144,62
169695,128,62
169695,128,55
169695,128,52
170200,144,64
170295,128,64
170400,144,64
170495,128,64
170700,144,59
170795,128,59
171000,144,59
171095,128,59
171200,144,48
171200,144,53
171200,144,60
171295,128,60
171295,128,53
171295,128,48
171800,144,60
171895,128,60
172000,144,60
172095,128,60
172600,144,59
172695,128,59
172800,144,50
172800,144,55
172800,144,59
172895,128,59
172895,128,55
172895,128,50
173400,144,55
173495,128,55
173600,144,55
173695,128,55
173900,144,53
173995,128,53
174200,144,52
174295,128,52
174400,144,52
174400,144,57
174495,128,57
174495,128,52
175000,144,60
175095,128,60
175200,144,60
175295,128,60
175800,144,62
175895,128,62
176000,144,52
176000,144,55
176000,144,62
176095,128,62
176095,128,55
176095,128,52
176600,144,67
176695,128,67
176800,144,65
176895,128,65
177100,144,64
177195,128,64
177400,144,59
177495,128,59
177600,144,48
177600,144,53
177600,144,60
177695,128,60
177695,128,53
177695,128,48
178000,144,48
178000,144,53
178095,128,53
178095,128,48
178200,144,60
178295,128,60
178400,144,48
178400,144,53
178400,144,60
178495,128,60
178495,128,53
178495,128,48
178800,144,48
178800,144,53
178895,128,53
178895,128,48
179000,144,59
179095,128,59
179200,144,50
179200,144,55
179200,144,59
179295,128,59
179295,128,55
179295,128,50
179600,144,50
179600,144,55
179695,128,55
179695,128,50
179800,144,55
179895,128,55
180000,144,50
180000,144,55
180000,144,55
180095,128,55
180095,128,55
180095,128,50
180300,144,53
180395,128,53
180400,144,50
180400,144,55
180495,128,55
180495,128,50
180600,144,52
180695,128,52
180800,144,52
180800,144,57
180895,128,57
180895,128,52
181200,144,52
181200,144,57
181295,128,57
181295,128,52
181400,144,60
181495,128,60
181600,144,52
181600,144,57
181600,144,60
181695,128,60
181695,128,57
181695,128,52
182000,144,52
182000,144,57
182095,128,57
182095,128,52
182200,144,62
182295,128,62
182400,144,52
182400,144,55
182400,144,62
182495,128,62
182495,128,55
182495,128,52
182800,144,52
182800,144,55
182895,128,55
182895,128,52
183000,144,64
183095,128,64
183200,144,52
183200,144,55
183200,144,64
183295,128,64
183295,128,55
183295,128,52
183500,144,59
183595,128,59
183600,144,52
183600,144,55
183695,128,55
183695,128,52
183800,144,60
183895,128,60
184000,144,48
184000,144,53
184000,144,60
184095,128,60
184095,128,53
184095,128,48
184200,144,48
184200,144,53
184295,128,53
184295,128,48
184300,144,62
184395,128,62
184400,144,48
184400,144,53
184400,144,62
184495,128,62
184495,128,53
184495,128,48
184600,144,48
184600,144,53
184600,144,64
184695,128,64
184695,128,53
184695,128,48
184800,144,48
184800,144,53
184800,144,64
184895,128,64
184895,128,53
184895,128,48
185000,144,48
185000,144,53
185095,128,53
185095,128,48
185200,144,48
185200,144,53
185295,128,53
185295,128,48
185400,144,48
185400,144,53
185400,144,55
185495,128,55
185495,128,53
185495,128,48
185600,144,50
185600,144,55
185600,144,55
185695,128,55
185695,128,55
185695,128,50
185800,144,50
185800,144,55
185895,128,55
185895,128,50
185900,144,55
185995,128,55
186000,144,50
186000,144,55
186095,128,55
186095,128,50
186200,144,50
186200,144,55
186200,144,67
186295,128,67
186295,128,55
186295,128,50
186400,144,50
186400,144,55
186400,144,67
186495,128,67
186495,128,55
186495,128,50
186600,144,50
186600,144,55
186695,128,55
186695,128,50
186800,144,50
186800,144,55
186895,128,55
186895,128,50
187000,144,50
187000,144,55
187000,144,62
187095,128,62
187095,128,55
187095,128,50
187200,144,52
187200,144,57
187200,144,62
187295,128,62
187295,128,57
187295,128,52
187400,144,52
187400,144,57
187495,128,57
187495,128,52
187500,144,62
187595,128,62
187600,144,52
187600,144,57
187695,128,57
187695,128,52
187800,144,52
187800,144,57
187800,144,64
187895,128,64
187895,128,57
187895,128,52
188000,144,52
188000,144,57
188000,144,64
188095,128,64
188095,128,57
188095,128,52
188200,144,52
188200,144,57
188295,128,57
188295,128,52
188400,144,52
188400,144,57
188495,128,57
188495,128,52
188600,144,52
188600,144,57
188695,128,57
188695,128,52
188800,144,52
188800,144,55
188895,128,55
188895,128,52
189200,144,55
189295,128,55
189600,144,55
189695,128,55
190000,144,64
190095,128,64
190400,144,48
190400,144,62
190495,128,62
190495,128,48
190600,144,53
190600,144,64
190695,128,64
190695,128,53
190800,144,48
190800,144,67
190895,128,67
190895,128,48
191000,144,53
191000,144,64
191095,128,64
191095,128,53
191200,144,48
191200,144,62
191295,128,62
191295,128,48
191400,144,53
191400,144,64
191495,128,64
191495,128,53
191500,144,64
191595,128,64
191600,144,48
191695,128,48
191800,144,53
191800,144,60
191895,128,60
191895,128,53
192000,144,50
192000,144,62
192095,128,62
192095,128,50
192200,144,55
192200,144,64
192295,128,64
192295,128,55
192400,144,50
192400,144,67
192495,128,67
192495,128,50
192600,144,55
192600,144,64
192695,128,64
192695,128,55
192800,144,50
192800,144,62
192895,128,62
192895,128,50
193000,144,55
193000,144,64
193095,128,64
193095,128,55
193100,144,64
193195,128,64
193200,144,50
193295,128,50
193400,144,55
193400,144,55
193495,128,55
193495,128,55
193600,144,48
193600,144,55
193695,128,55
193695,128,48
193800,144,52
193800,144,60
193895,128,60
193895,128,52
193900,144,60
193995,128,60
194000,144,48
194095,128,48
194200,144,52
194200,144,55
194295,128,55
194295,128,52
194400,144,48
194400,144,55
194495,128,55
194495,128,48
194600,144,52
194600,144,60
194695,128,60
194695,128,52
194800,144,48
194800,144,62
194895,128,62
194895,128,48
195000,144,52
195000,144,60
195095,128,60
195095,128,52
195200,144,52
195200,144,67
195295,128,67
195295,128,52
195400,144,55
195495,128,55
195600,144,52
195600,144,65
195695,128,65
195695,128,52
195800,144,55
195895,128,55
196000,144,52
196000,144,64
196095,128,64
196095,128,52
196200,144,55
196295,128,55
196300,144,62
196395,128,62
196400,144,52
196495,128,52
196600,144,55
196600,144,60
196695,128,60
196695,128,55
196800,144,48
196800,144,60
196895,128,60
196895,128,48
197000,144,53
197095,128,53
197200,144,48
197295,128,48
197400,144,53
197400,144,60
197495,128,60
197495,128,53
197600,144,48
197695,128,48
197800,144,53
197800,144,62
197895,128,62
197895,128,53
198000,144,48
198000,144,64
198095,128,64
198095,128,48
198200,144,53
198200,144,62
198295,128,62
198295,128,53
198400,144,50
198495,128,50
198600,144,55
198695,128,55
198800,144,50
198800,144,55
198895,128,55
198895,128,50
199000,144,55
199000,144,62
199095,128,62
199095,128,55
199200,144,50
199295,128,50
199400,144,55
199400,144,64
199495,128,64
199495,128,55
199600,144,50
199600,144,67
199695,128,67
199695,128,50
199800,144,55
199800,144,62
199895,128,62
199895,128,55
200000,144,48
200000,144,64
200095,128,64
200095,128,48
200200,144,52
200295,128,52
200400,144,48
200495,128,48
200600,144,52
200695,128,52
200800,144,48
200895,128,48
201000,144,52
201095,128,52
201200,144,48
201295,128,48
201400,144,52
201495,128,52
201600,144,52
201600,144,59
201695,128,59
201695,128,52
202000,144,55
202095,128,55
202400,144,55
202495,128,55
202800,144,64
202895,128,64
203200,144,48
203200,144,62
203295,128,62
203295,128,48
203400,144,53
203400,144,64
203495,128,64
203495,128,53
203600,144,48
203600,144,67
203695,128,67
203695,128,48
203800,144,53
203800,144,64
203895,128,64
203895,128,53
204000,144,48
204000,144,62
204095,128,62
204095,128,48
204200,144,53
204200,144,64
204295,128,64
204295,128,53
204300,144,64
204395,128,64
204400,144,48
204495,128,48
204600,144,53
204600,144,60
204695,128,60
204695,128,53
204700,144,60
204795,128,60
204800,144,50
204800,144,62
204895,128,62
204895,128,50
205000,144,55
205000,144,64
205095,128,64
205095,128,55
205200,144,50
205200,144,67
205295,128,67
205295,128,50
205400,144,55
205400,144,64
205495,128,64
205495,128,55
205600,144,50
205600,144,62
205695,128,62
205695,128,50
205800,144,55
205800,144,64
205895,128,64
205895,128,55
206000,144,50
206000,144,60
206095,128,60
206095,128,50
206200,144,55
206200,144,60
206295,128,60
206295,128,55
206400,144,48
206400,144,60
206495,128,60
206495,128,48
206600,144,52
206695,128,52
206700,144,62
206795,128,62
206800,144,48
206895,128,48
207000,144,52
207000,144,64
207095,128,64
207095,128,52
207200,144,48
207295,128,48
207400,144,52
207400,144,64
207495,128,64
207495,128,52
207600,144,48
207600,144,72
207695,128,72
207695,128,48
207800,144,52
207800,144,71
207895,128,71
207895,128,52
208000,144,52
208095,128,52
208200,144,55
208295,128,55
208400,144,52
208400,144,67
208495,128,67
208495,128,52
208600,144,55
208695,128,55
208800,144,52
208800,144,64
208895,128,64
208895,128,52
209000,144,55
209095,128,55
209100,144,62
209195,128,62
209200,144,52
209295,128,52
209400,144,55
209400,144,60
209495,128,60
209495,128,55
209600,144,48
209600,144,60
209695,128,60
209695,128,48
209800,144,53
209895,128,53
210000,144,48
210095,128,48
210200,144,53
210200,144,60
210295,128,60
210295,128,53
210400,144,48
210400,144,60
210495,128,60
210495,128,48
210600,144,53
210600,144,62
210695,128,62
210695,128,53
210800,144,48
210800,144,64
210895,128,64
210895,128,48
211000,144,53
211000,144,62
211095,128,62
211095,128,53
211200,144,50
211200,144,55
211295,128,55
211295,128,50
211800,144,55
211895,128,55
212000,144,55
212095,128,55
212400,144,57
212495,128,57
212800,144,48
212800,144,62
212895,128,62
212895,128,48
213000,144,53
213000,144,64
213095,128,64
213095,128,53
213200,144,48
213200,144,57
213295,128,57
213295,128,48
213300,144,55
213395,128,55
213400,144,53
213400,144,57
213495,128,57
213495,128,53
213500,144,55
213595,128,55
213600,144,50
213600,144,62
213695,128,62
213695,128,50
213800,144,55
213800,144,64
213895,128,64
213895,128,55
214000,144,50
214000,144,57
214095,128,57
214095,128,50
214100,144,55
214195,128,55
214200,144,55
214200,144,57
214295,128,57
214295,128,55
214300,144,55
214395,128,55
214400,144,48
214400,144,62
214495,128,62
214495,128,48
214600,144,52
214600,144,64
214695,128,64
214695,128,52
214800,144,48
214800,144,57
214895,128,57
214895,128,48
214900,144,55
214995,128,55
215000,144,52
215000,144,57
215095,128,57
215095,128,52
215100,144,55
215195,128,55
215200,144,48
215200,144,60
215295,128,60
215295,128,48
215400,144,52
215400,144,59
215495,128,59
215495,128,52
215500,144,60
215595,128,60
215600,144,48
215600,144,57
215695,128,57
215695,128,48
215800,144,52
215800,144,55
215895,128,55
215895,128,52
216000,144,48
216000,144,62
216095,128,62
216095,128,48
216200,144,53
216200,144,64
216295,128,64
216295,128,53
216400,144,48
216400,144,57
216495,128,57
216495,128,48
216500,144,55
216595,128,55
216600,144,53
216600,144,57
216695,128,57
216695,128,53
216700,144,55
216795,128,55
216800,144,50
216800,144,62
216895,128,62
216895,128,50
217000,144,55
217000,144,64
217095,128,64
217095,128,55
217200,144,50
217200,144,57
217295,128,57
217295,128,50
217300,144,55
217395,128,55
217400,144,55
217400,144,57
217495,128,57
217495,128,55
217500,144,55
217595,128,55
217600,144,52
217600,144,62
217695,128,62
217695,128,52
217800,144,57
217800,144,64
217895,128,64
217895,128,57
218000,144,52
218000,144,67
218095,128,67
218095,128,52
218200,144,57
218200,144,72
218295,128,72
218295,128,57
218400,144,52
218400,144,71
218495,128,71
218495,128,52
218500,144,72
218595,128,72
218600,144,57
218600,144,71
218695,128,71
218695,128,57
218700,144,69
218795,128,69
218800,144,52
218800,144,67
218895,128,67
218895,128,52
219000,144,57
219000,144,64
219095,128,64
219095,128,57
219200,144,48
219200,144,62
219295,128,62
219295,128,48
219400,144,53
219400,144,64
219495,128,64
219495,128,53
219600,144,48
219600,144,57
219695,128,57
219695,128,48
219700,144,55
219795,128,55
219800,144,53
219800,144,57
219895,128,57
219895,128,53
219900,144,55
219995,128,55
220000,144,50
220000,144,62
220095,128,62
220095,128,50
220200,144,55
220200,144,64
220295,128,64
220295,128,55
220400,144,50
220400,144,57
220495,128,57
220495,128,50
220500,144,55
220595,128,55
220600,144,55
220600,144,57
220695,128,57
220695,128,55
220700,144,55
220795,128,55
220800,144,48
220800,144,62
220895,128,62
220895,128,48
221000,144,52
221000,144,64
221095,128,64
221095,128,52
221200,144,48
221200,144,57
221295,128,57
221295,128,48
221300,144,55
221395,128,55
221400,144,52
221400,144,57
221495,128,57
221495,128,52
221500,144,55
221595,128,55
221600,144,48
221600,144,60
221695,128,60
221695,128,48
221800,144,52
221800,144,59
221895,128,59
221895,128,52
221900,144,60
221995,128,60
222000,144,48
222000,144,57
222095,128,57
222095,128,48
222200,144,52
222200,144,55
222295,128,55
222295,128,52
222400,144,48
222400,144,57
222495,128,57
222495,128,48
222600,144,53
222600,144,55
222695,128,55
222695,128,53
222700,144,57
222795,128,57
222800,144,48
222800,144,60
222895,128,60
222895,128,48
223000,144,53
223000,144,57
223095,128,57
223095,128,53
223100,144,60
223195,128,60
223200,144,50
223200,144,64
223295,128,64
223295,128,50
223400,144,55
223400,144,62
223495,128,62
223495,128,55
223500,144,64
223595,128,64
223600,144,50
223600,144,64
223695,128,64
223695,128,50
223700,144,67
223795,128,67
223800,144,55
223800,144,62
223895,128,62
223895,128,55
223900,144,64
223995,128,64
224000,144,52
224000,144,72
224095,128,72
224095,128,52
224200,144,57
224200,144,71
224295,128,71
224295,128,57
224300,144,72
224395,128,72
224400,144,52
224400,144,71
224495,128,71
224495,128,52
224600,144,57
224600,144,67
224695,128,67
224695,128,57
224800,144,52
224800,144,69
224895,128,69
224895,128,52
225000,144,57
225095,128,57
225200,144,52
225200,144,57
225295,128,57
225295,128,52
225400,144,57
225400,144,60
225495,128,60
225495,128,57
225600,144,48
225600,144,62
225695,128,62
225695,128,48
225800,144,53
225800,144,64
225895,128,64
225895,128,53
226000,144,48
226000,144,57
226095,128,57
226095,128,48
226100,144,55
226195,128,55
226200,144,53
226200,144,57
226295,128,57
226295,128,53
226300,144,55
226395,128,55
226400,144,50
226400,144,62
226495,128,62
226495,128,50
226600,144,55
226600,144,64
226695,128,64
226695,128,55
226800,144,50
226800,144,57
226895,128,57
226895,128,50
226900,144,55
226995,128,55
227000,144,55
227000,144,57
227095,128,57
227095,128,55
227100,144,55
227195,128,55
227200,144,48
227200,144,62
227295,128,62
227295,128,48
227400,144,52
227400,144,64
227495,128,64
227495,128,52
227600,144,48
227600,144,57
227695,128,57
227695,128,48
227700,144,55
227795,128,55
227800,144,52
227800,144,57
227895,128,57
227895,128,52
227900,144,55
227995,128,55
228000,144,48
228000,144,60
228095,128,60
228095,128,48
228200,144,52
228200,144,59
228295,128,59
228295,128,52
228300,144,60
228395,128,60
228400,144,48
228400,144,57
228495,128,57
228495,128,48
228600,144,52
228600,144,55
228695,128,55
228695,128,52
228800,144,48
228800,144,62
228895,128,62
228895,128,48
229000,144,53
229000,144,64
229095,128,64
229095,128,53
229200,144,48
229200,144,57
229295,128,57
229295,128,48
229300,144,55
229395,128,55
229400,144,53
229400,144,57
229495,128,57
229495,128,53
229500,144,55
229595,128,55
229600,144,50
229600,144,62
229695,128,62
229695,128,50
229800,144,55
229800,144,64
229895,128,64
229895,128,55
230000,144,50
230000,144,57
230095,128,57
230095,128,50
230100,144,55
230195,128,55
230200,144,55
230200,144,57
230295,128,57
230295,128,55
230300,144,55
230395,128,55
230400,144,52
230400,144,62
230495,128,62
230495,128,52
230600,144,57
230600,144,64
230695,128,64
230695,128,57
230800,144,52
230800,144,67
230895,128,67
230895,128,52
231000,144,57
231000,144,72
231095,128,72
231095,128,57
231200,144,52
231200,144,71
231295,128,71
231295,128,52
231300,144,72
231395,128,72
231400,144,57
231400,144,71
231495,128,71
231495,128,57
231500,144,69
231595,128,69
231600,144,52
231600,144,67
231695,128,67
231695,128,52
231800,144,57
231800,144,64
231895,128,64
231895,128,57
232000,144,48
232000,144,62
232095,128,62
232095,128,48
232200,144,53
232200,144,64
232295,128,64
232295,128,53
232400,144,48
232400,144,57
232495,128,57
232495,128,48
232500,144,55
232595,128,55
232600,144,53
232600,144,57
232695,128,57
232695,128,53
232700,144,55
232795,128,55
232800,144,50
232800,144,62
232895,128,62
232895,128,50
233000,144,55
233000,144,64
233095,128,64
233095,128,55
